Date,Open,High,Low,Close,Adj Close,Volume
2020-11-03,17.230000,17.400000,17.195000,17.260000,17.253044,2813300
2020-11-04,17.250000,17.559999,17.000000,17.190001,17.183073,3648000
2020-11-05,17.400000,18.035000,17.389999,18.000000,17.992744,4145100
2020-11-06,17.850000,17.896000,17.660000,17.750000,17.742846,2721200
2020-11-09,21.549999,22.129999,19.840000,20.610001,20.601694,27722700
2020-11-10,20.290001,20.590000,20.020000,20.290001,20.281822,9248400
2020-11-11,20.340000,20.340000,19.610001,19.760000,19.752035,5919800
2020-11-12,19.430000,19.829000,19.110001,19.230000,19.222248,7188200
2020-11-13,19.450001,20.150000,19.450001,20.150000,20.141878,6887800
2020-11-16,21.180000,21.250000,20.580000,20.910000,20.901571,10595200
2020-11-17,20.660000,21.070000,20.430000,20.900000,20.891577,5810100
2020-11-18,21.209999,21.549999,21.000000,21.000000,20.991535,7668700
2020-11-19,21.000000,21.129999,20.820000,21.059999,21.051512,3950100
2020-11-20,21.070000,21.110001,20.680000,20.760000,20.751633,4091300
2020-11-23,21.010000,21.430000,20.930000,21.420000,21.411367,5616000
2020-11-24,22.100000,22.580000,21.910000,22.559999,22.550907,16199600
2020-11-25,22.500000,22.690001,22.100000,22.639999,22.630875,6349400
2020-11-27,22.850000,22.940001,22.570000,22.639999,22.630875,3563000
2020-11-30,22.639999,22.700001,21.820000,22.030001,22.021122,6733200
2020-12-01,22.580000,22.730000,22.360001,22.410000,22.400967,6250000
2020-12-02,22.389999,22.770000,22.020000,22.730000,22.720839,5391300
2020-12-03,22.959999,23.980000,22.930000,23.590000,23.580492,13539000
2020-12-04,23.799999,24.049999,23.389999,23.510000,23.500525,6861700
2020-12-07,23.580000,23.780001,23.350000,23.440001,23.430553,6051700
2020-12-08,23.430000,23.705000,23.299999,23.480000,23.470535,4014000
2020-12-09,23.790001,23.860001,22.799999,23.170000,23.160662,7314500
2020-12-10,22.840000,23.520000,22.799999,23.459999,23.450544,4065600
2020-12-11,23.360001,23.370001,22.655001,22.959999,22.950745,6088000
2020-12-14,23.330000,23.360001,22.580000,22.590000,22.580894,5530400
2020-12-15,22.840000,23.059999,22.400000,23.040001,23.030714,5050100
2020-12-16,22.889999,22.909000,22.562000,22.709999,22.700846,4180800
2020-12-17,22.879999,22.879999,22.545000,22.760000,22.750828,5523100
2020-12-18,22.700001,22.725000,22.379999,22.530001,22.520920,5456800
2020-12-21,21.704000,22.110001,21.549999,22.010000,22.001129,11655400
2020-12-22,22.100000,22.160000,21.610001,21.660000,21.651270,5491500
2020-12-23,21.750000,22.379999,21.750000,22.240000,22.231035,3642400
2020-12-24,22.370001,22.420000,22.002001,22.160000,22.151068,2603300
2020-12-28,22.490000,22.590000,22.309999,22.330000,22.320999,3227200
2020-12-29,22.559999,22.614000,22.180000,22.230000,22.230000,3651000
2020-12-30,22.330000,22.639000,22.250000,22.469999,22.469999,3568000
2020-12-31,22.510000,22.510000,22.174999,22.379999,22.379999,4422100
2021-01-04,22.580000,22.580000,21.465000,21.590000,21.590000,6310100
2021-01-05,21.410000,22.129999,21.330000,21.950001,21.950001,4620300
2021-01-06,21.959999,22.520000,21.903000,22.280001,22.280001,5021800
2021-01-07,22.400000,22.549999,22.290001,22.350000,22.350000,4362300
2021-01-08,22.500000,22.500000,22.010000,22.200001,22.200001,3101300
2021-01-11,21.860001,22.020000,21.700001,21.879999,21.879999,4274600
2021-01-12,21.910000,22.350000,21.820000,22.299999,22.299999,4550600
2021-01-13,22.299999,22.420000,22.010000,22.320000,22.320000,3829300
2021-01-14,22.660000,23.249001,22.650000,23.059999,23.059999,8089400
2021-01-15,22.950001,22.969999,22.261000,22.280001,22.280001,8108100
2021-01-19,22.559999,22.680000,22.344999,22.459999,22.459999,4273000
2021-01-20,22.709999,22.850000,22.500000,22.799999,22.799999,3875000
2021-01-21,22.670000,22.670000,22.070000,22.379999,22.379999,5945100
2021-01-22,22.110001,22.250000,21.889999,22.250000,22.250000,5572100
2021-01-25,21.900000,22.000000,21.330999,21.700001,21.700001,10069500
2021-01-26,21.790001,21.975000,21.684999,21.740000,21.740000,9562200
2021-01-27,21.330000,21.790001,21.260000,21.379999,21.379999,5833200
2021-01-28,22.379999,22.780001,21.730000,22.070000,22.070000,8707200
2021-01-29,22.000000,22.070000,21.139999,21.379999,21.379999,6033500
2021-02-01,21.570000,21.639999,21.209999,21.520000,21.520000,3039700
2021-02-02,21.809999,21.945000,21.680000,21.830000,21.830000,4463400
2021-02-03,21.930000,22.450001,21.860001,22.379999,22.379999,3095100
2021-02-04,22.330000,23.000000,22.309999,22.889999,22.889999,4774600
2021-02-05,23.160000,23.209999,22.850000,23.049999,23.049999,4372200
2021-02-08,23.200001,23.860001,23.180000,23.700001,23.700001,4744500
2021-02-09,23.660000,23.670000,23.309999,23.490000,23.490000,3217300
2021-02-10,23.660000,23.709999,23.350000,23.549999,23.549999,3058700
2021-02-11,23.520000,23.559999,23.070000,23.420000,23.420000,3039400
2021-02-12,23.340000,23.660000,23.270000,23.559999,23.559999,3140400
2021-02-16,24.000000,24.049999,23.719999,23.990000,23.990000,6129800
2021-02-17,23.930000,24.360001,23.740000,24.360001,24.360001,8270500
2021-02-18,24.080000,24.150000,23.670000,24.110001,24.110001,3765600
2021-02-19,24.309999,24.969999,24.299999,24.820000,24.820000,6602700
2021-02-22,25.309999,26.209999,25.000000,25.680000,25.680000,12482000
2021-02-23,26.200001,26.555000,25.110001,26.420000,26.420000,14283900
2021-02-24,26.459999,27.325001,26.440001,27.020000,27.020000,10498500
2021-02-25,27.230000,27.240000,25.639999,26.070000,26.070000,9757000
2021-02-26,25.879999,26.469999,25.629999,26.110001,26.110001,8611300
