Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,298.209991,309.160004,294.459991,309.089996,300.484283,238703600
2020-03-03,309.500000,313.839996,297.570007,300.239990,291.880585,300139100
2020-03-04,306.119995,313.100006,303.329987,312.859985,304.149231,176613400
2020-03-05,304.980011,308.470001,300.010010,302.459991,294.038818,186366800
2020-03-06,293.149994,298.779999,290.230011,297.459991,289.178009,228667200
2020-03-09,275.299988,284.190002,273.450012,274.230011,266.594849,309417300
2020-03-10,284.640015,288.519989,273.500000,288.420013,280.389709,276444100
2020-03-11,280.700012,281.940002,270.880005,274.359985,266.721191,255316300
2020-03-12,256.000000,266.660004,247.679993,248.110001,241.202057,392220700
2020-03-13,263.089996,271.480011,248.520004,269.320007,261.821533,329566100
2020-03-16,241.179993,256.899994,237.360001,239.850006,233.172012,297240000
2020-03-17,245.039993,256.170013,237.070007,252.800003,245.761475,262070500
2020-03-18,236.250000,248.369995,228.020004,240.000000,233.317856,327597100
2020-03-19,239.250000,247.380005,232.220001,240.509995,233.813644,289322000
2020-03-20,242.529999,244.470001,228.500000,228.800003,223.737640,347158800
2020-03-23,228.190002,229.679993,218.259995,222.949997,218.017075,326025200
2020-03-24,234.419998,244.100006,233.800003,243.149994,237.770126,235494500
2020-03-25,244.869995,256.350006,239.750000,246.789993,241.329590,299430300
2020-03-26,249.520004,262.799988,249.050003,261.200012,255.420792,257632800
2020-03-27,253.270004,260.809998,251.050003,253.419998,247.812897,224341200
2020-03-30,255.699997,262.429993,253.529999,261.649994,255.860809,171369500
2020-03-31,260.559998,263.329987,256.220001,257.750000,252.047089,194881100
2020-04-01,247.979996,257.660004,243.899994,246.149994,240.703751,189554600
2020-04-02,245.190002,252.679993,244.589996,251.830002,246.258072,177660400
2020-04-03,250.759995,253.320007,245.220001,248.190002,242.698624,135561200
2020-04-06,257.839996,267.000000,248.169998,264.859985,258.999756,188061200
2020-04-07,274.209991,275.029999,264.890015,265.130005,259.263824,201427200
2020-04-08,267.959991,276.000000,265.250000,274.029999,267.966888,153774500
2020-04-09,277.579987,281.200012,275.470001,278.200012,272.044617,189999200
2020-04-13,277.140015,277.510010,271.410004,275.660004,269.560852,114839100
2020-04-14,280.980011,284.899994,275.510010,283.790009,277.510956,134143400
2020-04-15,277.570007,283.940002,275.459991,277.760010,271.614319,121775000
2020-04-16,279.149994,280.029999,275.760010,279.100006,272.924713,131798300
2020-04-17,285.380005,287.299988,282.399994,286.640015,280.297882,146684800
2020-04-20,282.609985,286.790009,281.350006,281.589996,275.359589,100109300
2020-04-21,276.730011,278.040009,272.019989,273.040009,266.998810,126385700
2020-04-22,278.350006,281.000000,276.910004,279.100006,272.924713,92951600
2020-04-23,280.489990,283.940002,278.750000,279.079987,272.905121,104709700
2020-04-24,280.730011,283.700012,278.500000,282.970001,276.709076,85063200
2020-04-27,285.119995,288.269989,284.619995,287.049988,280.698822,77896600
2020-04-28,291.019989,291.399994,285.399994,285.730011,279.408051,105270000
2020-04-29,291.529999,294.880005,290.410004,293.209991,286.722504,118745600
2020-04-30,291.709991,293.320007,288.589996,290.480011,284.052917,122901700
2020-05-01,285.309998,290.660004,281.519989,282.790009,276.533051,125180000
